"DrugID","Indication"
"DDV8H5","Neuroendocrine cancer [ICD-11: 2B72.1] Phase 1"
"DDV9M0","Measles [ICD-11: 1F03] Phase 3"
"DDV9M0","Mumps virus infection [ICD-11: 1D80] Phase 3"
"DDV9M0","Rubella prophylaxis [ICD-11: 1F02] Phase 3"
"DDX95P","Leber congenital amaurosis [ICD-11: 9B70] Phase 1/2"
"DDXH71","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"DDY51F","Chronic HBV infection [ICD-11: 1E51.0Z] Phase 1"
"DDZ6B0","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"DE09IO","Cutaneous T-cell lymphoma [ICD-11: 2B01] Phase 2"
"DE09IO","T-cell leukaemia [ICD-11: 2A90] Phase 2"
"DE09IO","Large granular lymphocytic leukemia [ICD-11: 2A90.1] Phase 1/2"
"DE0L6O","Multiple myeloma [ICD-11: 2A83] Phase 1/2"
"DE0TD1","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"DE2U5N","Non-alcoholic fatty liver disease [ICD-11: DB92] Phase 2"
"DE2V3Y","Bladder cancer [ICD-11: 2C94] Phase 2"
"DE2Z7V","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1/2a"
"DE49RW","Multiple myeloma [ICD-11: 2A83] Phase 1"
"DE4AO8","Prostate cancer [ICD-11: 2C82.0] Phase 3"
"DE53JQ","Soft tissue sarcoma [ICD-11: 2B57] Phase 2"
"DE58RZ","Oropharyngeal squamous cell carcinoma [ICD-11: 2B6A.0] Phase 2"
"DE5L6B","Glioblastoma of brain [ICD-11: 2A00.00] Phase 3"
"DE5L6B","Acute myeloid leukaemia [ICD-11: 2A60] Phase 2"
"DE5L6B","Haematological malignancy [ICD-11: 2B33.Y] Phase 1"
"DE5L6B","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"DE5N3K","Hypoglycemia [ICD-11: 5A41] Approved"
"DE5N3K","Hyperinsulinemia [ICD-11: 5A4Y] Phase 2"
"DE6GF4","Lipid metabolism disorder [ICD-11: 5C52.Z] Phase 2"
"DE6GF4","Dyslipidemia [ICD-11: 5C80-5C81] Phase 2"
"DE7BZ4","Autoimmune disease [ICD-11: 4A40-4A45] Preclinical"
"DE7N6F","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1/2"
"DE8H1W","Prostate cancer [ICD-11: 2C82.0] Phase 3"
"DE8H1W","Hepatocellular carcinoma [ICD-11: 2C12.02] Phase 3"
"DE8H1W","Pediatric glioma [ICD-11: 2A00.0] Phase 2"
"DE8H1W","Malignant glioma [ICD-11: 2A00.0] Phase 2"
"DE8H1W","Pancreatic cancer [ICD-11: 2C10] Phase 1/2"
"DE8H1W","Malignant pleural effusion [ICD-11: 2D72] Phase 1"
"DE8OJ0","Anaemia [ICD-11: 3A90] Phase 1"
"DE8S2F","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"DE8V1R","Renal cell carcinoma [ICD-11: 2C90] Phase 1"
"DEC8O3","Type 2 diabetes [ICD-11: 5A11] Phase 1"
"DEDP81","Gastric adenocarcinoma [ICD-11: 2B72] Phase 1"
"DEDP81","Esophagogastric junction neoplasm [ICD-11: 2B71] Phase 1"
"DEI07S","Breast cancer [ICD-11: 2C60-2C65] Phase 1"
"DEI4U0","Wet age-related macular degeneration [ICD-11: 9B78.3Z] Phase 2"
"DEI4U0","Dry age-related macular degeneration [ICD-11: 9B75] Phase 2"
"DEI4U0","Geographic retinal atrophy [ICD-11: 9B78.9] Phase 2"
"DEKM09","Epilepsy [ICD-11: 8A60-8A68] Phase 2"
"DELC48","Lung cancer [ICD-11: 2C25.0] Preclinical"
"DENA17","Coronavirus Disease 2019 (COVID-19) [ICD-11: 1D6Y] Phase 3"
"DENO49","Respiratory syncytial virus infection [ICD-11: 1C80] Phase 2"
"DEP3Z8","Gastric adenocarcinoma [ICD-11: 2B72] Phase 1"
"DEP3Z8","Esophagogastric junction neoplasm [ICD-11: 2B71] Phase 1"
"DES36M","Atopic dermatitis [ICD-11: EA80] Phase 2"
"DEU08Q","Human immunodeficiency virus infection [ICD-11: 1C62] Phase 1"
"DEU8O6","Lymphoma [ICD-11: 2A80-2A86] Phase 1"
"DEU8O6","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"DEUC70","Lymphoma [ICD-11: 2A80-2A86] Phase 1"
"DEUC70","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"DEV97R","Inflammation [ICD-11: 1A00-CA43.1] Investigative"
"DEWC27","Alagille syndrome [ICD-11: LB20.0Y] Phase 3"
"DEX8D5","HER2-positive metastatic breast cancer [ICD-11: 2C60-2C65] Phase 1"
"DEXM29","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1/2"
"DEZ3D7","Metabolic syndrome x [ICD-11: 5C50-5D2Z] Phase 2"
"DEZV54","Multidrug resistant infection [ICD-11: MG51] Phase 1"
"DF04YM","Bacterial infection [ICD-11: 1A00-1C4Z] Phase 2"
"DF0DN4","Bacterial infection [ICD-11: 1A00-1C4Z] Phase 1"
"DF0L3G","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"DF0PI8","Endometriosis [ICD-11: GA10] Phase 1"
"DF0PI8","Cough [ICD-11: MD12] Phase 1"
"DF0PR6","Non-small-cell lung cancer [ICD-11: 2C25.Y] Phase 1/2"
"DF0R5I","Fibromyalgia [ICD-11: MG30.01] Phase 2"
"DF14RB","Varicella zoster virus infection [ICD-11: 1E91] Phase 1"
"DF14RB","Herpes zoster [ICD-11: 1E91] Phase 1"
"DF1JO7","Pulmonary arterial hypertension [ICD-11: BB01.0] Phase 2"
"DF1JO7","Focal segmental glomerulosclerosis [ICD-11: MF8Y] Phase 2"
"DF1S3A","Neurodegenerative disorder [ICD-11: 8A20-8A23] Preclinical"
"DF1S3A","Pancreatitis [ICD-11: DC31-DC34] Preclinical"
"DF2E5G","Norovirus infection [ICD-11: 1A23] Phase 1"
"DF36DY","Acute intermittent hepatic porphyria [ICD-11: 5C58.11] Approved"
"DF37QR","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1/2"
"DF3QH8","Clostridium infection [ICD-11: 1A04] Phase 1/2"
"DF3UN2","Alzheimer disease [ICD-11: 8A20] Phase 2/3"
"DF43EH","Multiple myeloma [ICD-11: 2A83] Phase 1"
"DF5C2I","Non-alcoholic fatty liver disease [ICD-11: DB92] Investigative"
"DF5LB8","T-cell leukaemia [ICD-11: 2A90] Investigative"
"DF5R7E","Idiopathic pulmonary fibrosis [ICD-11: CB03.4] Phase 2"
"DF6UP7","XIAP deficiency [ICD-11: 4A01.22] Phase 3"
"DF6Y1J","Human immunodeficiency virus-1 infection [ICD-11: 1C62] Phase 1"
"DF8M1T","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"DF8M3V","Coronavirus Disease 2019 (COVID-19) [ICD-11: 1D6Y] Clinical Trial"
"DF90DS","Renal fibrosis [ICD-11: GC01] Preclinical"
"DF9S1L","Mesothelioma [ICD-11: 2C51.2] Phase 1"
"DFBJ28","Dermatitis [ICD-11: EA80-EA89] Investigative"
"DFC0V4","Acute myeloid leukaemia [ICD-11: 2A60] Phase 1"
"DFC0V4","Myelodysplastic syndrome [ICD-11: 2A37] Phase 1"
"DFDT39","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1/2"
"DFHC16","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Investigative"
"DFLK16","Hodgkin lymphoma [ICD-11: 2B30] Approved"
"DFO5W3","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"DFPS93","Respiratory tract infection [ICD-11: CA45] Phase 2"
"DFQ17Y","Human immunodeficiency virus-1 infection [ICD-11: 1C62] Phase 1"
"DFU4B0","Asthma [ICD-11: CA23] Discontinued in Phase 1"
"DFV71O","Pompe disease [ICD-11: 5C51.3] Phase 1"
"DFW5P7","Human immunodeficiency virus-1 infection [ICD-11: 1C62] Phase 2"
"DFX7K1","Pertussis [ICD-11: 1C12] Phase 2"
"DFY58O","Respiratory tract infection [ICD-11: CA45] Phase 3"
"DFY58O","Coronavirus Disease 2019 (COVID-19) [ICD-11: 1D6Y] Phase 2"
"DFYL51","Non-small-cell lung cancer [ICD-11: 2C25.Y] Phase 3"
"DFYL51","Cervical cancer [ICD-11: 2C77.0] Phase 2"
"DFZ0V3","Myelodysplastic syndrome [ICD-11: 2A37] Phase 1"
"DFZ0V3","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"DFZJ79","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"DG07UD","Psoriasis vulgaris [ICD-11: EA90] Preclinical"
"DG07WN","Wet age-related macular degeneration [ICD-11: 9B78.3Z] Phase 2"
"DG0NA1","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"DG17UJ","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"DG1CX7","Mucopolysaccharidosis [ICD-11: 5C56.3] Phase 1/2"
"DG1ED2","Squamous head and neck cell carcinom [ICD-11: 2D60.0] Phase 1/2"
"DG38QS","Breast cancer [ICD-11: 2C60-2C65] Phase 1"
"DG4A0Y","Skin and skin-structure infection [ICD-11: 1F28-1G0Z] Phase 3"
"DG4YF6","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"DG4YF6","Uterine serous carcinoma [ICD-11: 2C72.1] Phase 1"
"DG5K6D","Neuroblastoma [ICD-11: 2D11.2] Phase 2"
"DG5T9Q","Multiple sclerosis [ICD-11: 8A40] Phase 1"
"DG61OC","Vulvovaginal Candidiasis [ICD-11: 1F23.10] Phase 2"
"DG68CL","Type 2 diabetes [ICD-11: 5A11] Phase 2"
"DG68CL","Type-1 diabetes [ICD-11: 5A10] Phase 1/2"
"DG6V7E","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"DG80IS","Multiple myeloma [ICD-11: 2A83] Phase 1"
"DG90VQ","Glioblastoma of brain [ICD-11: 2A00.00] Preclinical"
"DG9LF8","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"DG9QY7","Postoperative pain [ICD-11: MG30-MG3Z] Phase 2"
"DGCQ13","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"DGD72N","Myocardial infarction [ICD-11: BA41-BA43] Phase 2"
"DGH83L","Alzheimer disease [ICD-11: 8A20] Phase 1"
"DGH83L","Amyotrophic lateral sclerosis [ICD-11: 8B60.0] Phase 1"
"DGJD82","Hepatitis C [ICD-11: 1E51] Phase 2/3"
"DGN26L","Acute myeloid leukaemia [ICD-11: 2A60] Phase 2"
"DGO2C1","Sjogren syndrome [ICD-11: 4A43.20] Phase 2"
"DGP6V3","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Preclinical"
"DGQU43","Endometrial cancer [ICD-11: 2C76] Approved"
"DGQU43","Neoplasm [ICD-11: 2A00-2F9Z] Phase 3"
"DGQU43","Multiple myeloma [ICD-11: 2A83] Phase 2"
"DGQU43","Breast cancer [ICD-11: 2C60-2C65] Phase 2"
"DGQW52","Prostate cancer [ICD-11: 2C82.0] Phase 3"
"DGU51Y","Urinary tract infection [ICD-11: GC08] Phase 2/3"
"DGU51Y","Acute pyelonephritis [ICD-11: GB51] Phase 2/3"
"DGV5Z3","Type-1 diabetes [ICD-11: 5A10] Phase 1"
"DGV8K5","Pancreatitis [ICD-11: DC31-DC34] Phase 1"
"DGWE36","Liver cancer [ICD-11: 2C12] Approved"
"DGZ38L","T-cell leukaemia [ICD-11: 2A90] Investigative"
"DH09QZ","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"DH0M2P","Waldenstrom macroglobulinemia [ICD-11: 2A85.4] Phase 2"
"DH17JI","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"DH17JI","Colorectal cancer [ICD-11: 2B91.Z] Phase 1"
"DH19QJ","Non-hodgkin lymphoma [ICD-11: 2B33.5] Phase 1"
"DH19QJ","B-cell lymphoma [ICD-11: 2A86] Phase 1"
"DH1D5R","Myelodysplastic syndrome [ICD-11: 2A37] Phase 2"
"DH1D5R","Acute myelogenous leukaemia [ICD-11: 2A41] Phase 2"
"DH1OY4","Substance use disorder [ICD-11: 6C4Z] Phase 1"
"DH1W0G","Parkinson disease [ICD-11: 8A00.0] Phase 2"
"DH2S8X","Non-small-cell lung cancer [ICD-11: 2C25.Y] Phase 1"
"DH3YK4","Macular degeneration [ICD-11: 9B78.3] Phase 3"
"DH40QT","Haemophilia B [ICD-11: 3B11.0] Phase 1/2"
"DH42RF","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"DH4Y3O","Breast cancer [ICD-11: 2C60-2C65] Phase 1"
"DH5BX2","Multiple myeloma [ICD-11: 2A83] Phase 1"
"DH5RN1","Chronic myeloid leukaemia [ICD-11: 2A20] Phase 2"
"DH5S6Z","Prostate cancer [ICD-11: 2C82.0] Phase 1"
"DH67XF","Coronavirus infection [ICD-11: 1D92] Preclinical"
"DH6GK7","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"DH7F9S","Asthma [ICD-11: CA23] Phase 3"
"DH82BG","Plaque psoriasis [ICD-11: EA90.0] Phase 2"
"DH8FY6","Intracranial embolism [ICD-11: 8B22.1] Phase 2"
"DHB2K8","Hypertrophic scars [ICD-11: EE60] Phase 2"
"DHD2S9","Alzheimer disease [ICD-11: 8A20] Phase 1"
"DHD79B","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Preclinical"
"DHG2O3","Age-related macular degeneration [ICD-11: 9B75.0] Phase 2"
"DHG36S","Breast cancer [ICD-11: 2C60-2C65] Investigative"
"DHLU46","Clostridium infection [ICD-11: 1A04] Phase 1"
"DHMO41","Cervical cancer [ICD-11: 2C77.0] Phase 1"
"DHMO41","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"DHQ9S3","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"DHS3X7","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"DHTN76","Haemolytic uraemic syndrome [ICD-11: 3A21.2] Phase 2"
"DHV2L8","Intervertebral disc degeneration [ICD-11: FA80] Phase 3"
"DHY3Q9","Hepatitis B [ICD-11: 1E51] Phase 2"
"DHY6S0","Colorectal cancer [ICD-11: 2B91.Z] Phase 3"
"DHYZ53","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"DI0ZA3","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1/2"
"DI10NU","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"DI17KH","Acute myeloid leukaemia [ICD-11: 2A60] Phase 1"
"DI1L7M","Small-cell lung cancer [ICD-11: 2C25.Y] Phase 1"
"DI1L7M","Follicular lymphoma [ICD-11: 2A80] Phase 1"
"DI1L7M","Prostate cancer [ICD-11: 2C82.0] Phase 1"
"DI1L7M","Diffuse large B-cell lymphoma [ICD-11: 2A81] Phase 1"
"DI1S4K","Respiratory syncytial virus infection [ICD-11: 1C80] Phase 2"
"DI1VM3","Acute myeloid leukaemia [ICD-11: 2A60] Phase 1/2"
"DI29VD","Metapneumovirus infection [ICD-11: CA40.13] Phase 1"
"DI29VD","Parainfluenza virus infection [ICD-11: 1D9Y] Phase 1"
"DI2X8V","Acute myeloid leukaemia [ICD-11: 2A60] Preclinical"
"DI37UY","Virus infection [ICD-11: 1A24-1D9Z] Phase 2"
"DI4HA7","Non-small cell lung cancer [ICD-11: 2C25] Phase 3"
"DI4SM3","Thymidine kinase 2 deficiency [ICD-11: 5C55.1 ] Phase 3"
"DI57MF","Small-cell lung cancer [ICD-11: 2C25.Y] Phase 2"
"DI57MF","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"DI6G5U","Infectious disease [ICD-11: 1A00-CA43.1] Phase 2"
"DI6G5U","Cystic fibrosis [ICD-11: CA25] Phase 2"
"DI7SP5","Autism spectrum disorder [ICD-11: 6A02] Phase 2"
"DI81LW","Acute lymphoblastic leukaemia [ICD-11: 2A85] Investigative"
"DI8WC4","Acute myeloid leukaemia [ICD-11: 2A60] Phase 1"
"DI8WC4","Myelodysplastic syndrome [ICD-11: 2A37] Phase 1"
"DI8WC4","Non-hodgkin lymphoma [ICD-11: 2B33.5] Phase 1"
"DI8WC4","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"DI8WC4","leukaemia [ICD-11: 2A60-2B33] Phase 1"
"DI8ZG7","Dengue [ICD-11: 1D20-1D2Z] Preclinical"
"DI9ZQ6","leukaemia [ICD-11: 2A60-2B33] Preclinical"
"DIA08F","Acute myeloid leukaemia [ICD-11: 2A60] Phase 1"
"DIAM05","Respiratory distress syndrome [ICD-11: CB00] Phase 2"
"DIB8G5","Influenza [ICD-11: 1E30-1E32] Phase 1"
"DIC20P","Coronavirus Disease 2019 (COVID-19) [ICD-11: 1D6Y] Phase 2"
"DIE75V","Food allergy [ICD-11: 4A85.2] Phase 2"
"DIK8W5","Clostridium infection [ICD-11: 1A04] Phase 2"
"DILV59","Cytomegalovirus Disease [ICD-11: 1D82] Phase 2"
"DILZ67","Squamous cell carcinoma [ICD-11: 2B60-2D01] Phase 1/2"
"DIPY14","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"DIQ9G6","Hepatitis B virus infection [ICD-11: 1E51.0] Phase 2"
"DIQE54","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"DIS4N5","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"DIW37N","Multiple system atrophy [ICD-11: 8D87.0] Phase 1"
"DIW37N","Parkinson disease [ICD-11: 8A00.0] Phase 1"
"DIW58H","Multiple myeloma [ICD-11: 2A83] Preclinical"
"DIWL76","Glioblastoma of brain [ICD-11: 2A00.00] Phase 2"
"DIWL76","Melanoma [ICD-11: 2C30] Phase 2"
"DIX61C","Glioblastoma of brain [ICD-11: 2A00.00] Phase 1"
"DIX61C","Astrocytoma [ICD-11: 2A00.0Y] Phase 1"
"DIY4C2","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1/2"
"DJ0E7P","Amyloidosis [ICD-11: 5D00] Phase 1"
"DJ0E7P","Transthyretin familial amyloid cardiomyopathy [ICD-11: 5D00.20] Phase 1"
"DJ0L4K","Cold type autoimmune haemolytic anemia [ICD-11: 3A20.1] Phase 3"
"DJ0P6A","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"DJ0P6A","Huntington disease [ICD-11: 8A01.10] Phase 1"
"DJ1Q9B","Inflammation [ICD-11: 1A00-CA43.1] Preclinical"
"DJ1W5R","Breast cancer [ICD-11: 2C60-2C65] Phase 1/2"
"DJ25DI","Epithelioid mesothelioma [ICD-11: 2F10 ] Phase 1"
"DJ29KW","Non-hodgkin lymphoma [ICD-11: 2B33.5] Phase 1"
"DJ2N3L","Coronavirus Disease 2019 (COVID-19) [ICD-11: 1D6Y] Phase 2"
"DJ2N3L","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 2"
"DJ48HT","IgA nephropathy [ICD-11: MF8Y] Phase 3"
"DJ48HT","Paroxysmal nocturnal haemoglobinuria [ICD-11: 3A21.0] Phase 3"
"DJ4GE9","Lassa fever [ICD-11: 1D61.2] Phase 1"
"DJ4X7D","Gastrointestinal stromal tumour [ICD-11: 2B5B] Phase 1"
"DJ51FH","Coronavirus infection [ICD-11: 1D92] Phase 1"
"DJ5D4G","Coronavirus Disease 2019 (COVID-19) [ICD-11: 1D6Y] Phase 3"
"DJ5D4G","Cognitive impairment [ICD-11: 6D71] Phase 2"
"DJ5E7O","Follicular lymphoma [ICD-11: 2A80] Phase 3"
"DJ5I6L","Haemophilia A [ICD-11: 3B10.0] Phase 1/2"
"DJ5XY8","Beta thalassemia [ICD-11: 3A50.2] Phase 1"
"DJ6NE2","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"DJ7K9G","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"DJ7Z5W","Neurodegenerative disorder [ICD-11: 8A20-8A23] Preclinical"
"DJ81QF","Clostridium infection [ICD-11: 1A04] Phase 2"
"DJ8CY4","Fungal infection [ICD-11: 1F29-1F2F] Phase 2"
"DJ8TN2","Melanoma [ICD-11: 2C30] Phase 1/2"
"DJ9WC4","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"DJCN38","Type-2 diabetes [ICD-11: 5A11] Phase 1"
"DJH9P4","Non-small-cell lung cancer [ICD-11: 2C25.Y] Phase 3"
"DJK0W9","Gaucher disease [ICD-11: 5C56.0Y] Preclinical"
"DJN3E2","Methylmalonic acidemia [ICD-11: 5C50.E0] Phase 1/2"
"DJNY65","Hepatitis B virus infection [ICD-11: 1E51.0] Phase 1"
"DJR94F","Triple negative breast cancer [ICD-11: 2C60-2C65] Phase 1"
"DJR94F","Metastatic breast cancer [ICD-11: 2C6Y] Phase 1"
"DJVH04","Non-hodgkin lymphoma [ICD-11: 2B33.5] Phase 1"
"DJVR06","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"DJX7K9","Hepatitis B virus infection [ICD-11: 1E51.0] Phase 1"
"DJYD13","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"DK1CU4","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"DK1MX0","Type-2 diabetes [ICD-11: 5A11] Phase 3"
"DK1MX0","Obesity [ICD-11: 5B81] Phase 3"
"DK1PA2","Multiple myeloma [ICD-11: 2A83] Phase 1"
"DK26FL","Acute myeloid leukaemia [ICD-11: 2A60] Phase 1"
"DK26FL","Myelodysplastic syndrome [ICD-11: 2A37] Phase 1"
"DK28GS","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"DK28NV","Non-alcoholic steatohepatitis [ICD-11: DB92.1] Phase 1"
"DK3QD9","Metastatic breast cancer [ICD-11: 2C6Y] Phase 1/2"
"DK4I9R","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"DK52QX","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"DK5JP3","Lymphoma [ICD-11: 2A80-2A86] Phase 1"
"DK5JP3","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"DK65RJ","Intervertebral disc degeneration [ICD-11: FA80] Phase 1/2"
"DK6J7M","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1/2"
"DK6P5A","Actinic keratosis [ICD-11: EK90.0] Phase 2"
"DK6S3G","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"DK87UQ","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"DK8QG3","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1/2"
"DKB8X2","Kidney transplant rejection [ICD-11: NE84] Phase 2"
"DKCI94","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"DKCU40","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"DKF7G0","Follicular lymphoma [ICD-11: 2A80] Phase 1"
"DKF9I3","Gastric adenocarcinoma [ICD-11: 2B72] Phase 3"
"DKGB36","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"DKH94Z","Retinitis pigmentosa [ICD-11: 9B70] Phase 2/3"
"DKJ93L","Neuroblastoma [ICD-11: 2D11.2] Phase 2/3"
"DKJ93L","Brain and central nervous system tumour [ICD-11: 2A00.11] Phase 2/3"
"DKL13E","Advanced cancer [ICD-11: 2A00-2F9Z] Phase 1"
"DKL13E","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"DKL3Z7","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"DKM79E","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 2"
"DKM7S3","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"DKM7S3","Melanoma [ICD-11: 2C30] Phase 1"
"DKM90C","Diphtheria [ICD-11: 1C17] Phase 1/2"
"DKM90C","Tetanus [ICD-11: 1C13] Phase 1/2"
"DKM90C","Pertussis [ICD-11: 1C12] Phase 1/2"
"DKS3G5","Burn and burn infection [ICD-11: ND90-NE2Z] Phase 2"
"DKUF26","Ovarian cancer [ICD-11: 2C73] Phase 1"
"DL07ZP","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"DL0C5E","Falciparum malaria [ICD-11: 1F40-1F45] Phase 1"
"DL1E6F","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Preclinical"
"DL1FG3","Acute myeloid leukaemia [ICD-11: 2A60] Phase 1/2"
"DL1FG3","leukaemia [ICD-11: 2A60-2B33] Phase 1/2"
"DL1XC2","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"DL2AD7","Glioblastoma of brain [ICD-11: 2A00.00] Phase 2"
"DL30JC","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1/2"
"DL36FJ","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Investigative"
"DL4WG9","Human immunodeficiency virus infection [ICD-11: 1C62] Phase 2/3"
"DL51QK","Acute kidney injury [ICD-11: GB60] Phase 2"
"DL5C1W","Melanoma [ICD-11: 2C30] Phase 2"
"DL5UR0","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"DL6EZ5","Type-1 diabetes [ICD-11: 5A10] Phase 1/2"
"DL74RO","Acinetobacter baumannii infection [ICD-11: CA40.0Y] Preclinical"
"DL76CW","Ovarian cancer [ICD-11: 2C73] Phase 2"
"DL76CW","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"DL7HD5","Fanconi's anemia [ICD-11: 3A70.0] Phase 2"
"DL7J8B","Multiple myeloma [ICD-11: 2A83] Phase 2"
"DL8T4I","Chronic myeloid leukaemia [ICD-11: 2A20] Phase 1"
"DL9F3C","Type 2 diabetes [ICD-11: 5A11] Phase 2"
"DL9ZT4","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"DLCB65","Centronuclear myopathy [ICD-11: 8C72.01] Phase 2"
"DLG95A","Diabetic neuropathy [ICD-11: 8C0Z] Phase 2"
"DLG95A","Fibromyalgia [ICD-11: MG30.01] Phase 2"
"DLJN17","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"DLJQ42","Severe combined immunodeficiency [ICD-11: 4A01.10] Phase 1/2"
"DLKQ59","Mood disorder [ICD-11: 6A60-6E23] Preclinical"
"DLN0P8","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"DLO18H","Breast cancer [ICD-11: 2C60-2C65] Phase 2"
"DLOQ25","Non-small-cell lung cancer [ICD-11: 2C25.Y] Phase 3"
"DLPD74","Glaucoma/ocular hypertension [ICD-11: 9C61] Phase 2"
"DLQ4N0","Coronavirus Disease 2019 (COVID-19) [ICD-11: 1D6Y] Phase 2"
"DLV0Z8","Type-1 diabetes [ICD-11: 5A10] Phase 2"
"DLV0Z8","Type-2 diabetes [ICD-11: 5A11] Phase 1/2"
"DLV0Z8","Type 2 diabetes [ICD-11: 5A11] Phase 1/2"
"DLW69V","Liver cancer [ICD-11: 2C12] Investigative"
"DLXO91","Glioblastoma of brain [ICD-11: 2A00.00] Phase 1"
"DLY65X","Multiple myeloma [ICD-11: 2A83] Phase 1"
"DLY89F","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"DLY89F","Liver cancer [ICD-11: 2C12] Phase 1"
"DM04QU","Cognitive impairment [ICD-11: 6D71] Phase 2"
